country,state,N,P,K,temperature,humidity,ph,rainfall,soil_type,label
India,Tamil Nadu,101,46,41,34.01,81.25,8.02,125.35,Black,Millet
India,Kerala,103,37,11,25.24,83.11,6.62,156.12,Laterite,Millet
India,Karnataka,40,51,50,33.16,53.3,5.4,255.9,Loamy,Millet
India,Uttar Pradesh,99,22,20,17.94,85.7,4.76,104.72,Black,Millet
India,Telangana,42,62,59,17.39,37.09,5.78,106.9,Clayey,Millet
India,Kerala,59,14,59,15.2,73.35,7.37,106.49,Loamy,Millet
India,Maharashtra,61,10,16,24.97,53.55,5.32,48.41,Red,Millet
India,Karnataka,38,31,52,29.26,35.19,6.08,110.17,Red,Millet
India,West Bengal,76,14,63,33.42,37.65,8.43,64.04,Alluvial,Millet
India,Maharashtra,59,13,62,31.09,68.19,5.36,209.34,Desert,Millet
India,Telangana,32.86,14.71,13.63,16.08,41.64,6.93,143.33,Clayey,Apple
India,Telangana,20.23,22.55,26.99,27.9,85.32,8.0,185.37,Clayey,Apple
India,Telangana,57.83,36.58,11.61,32.47,64.54,6.76,72.56,Clayey,Apple
India,Telangana,70.16,53.02,28.62,30.35,41.98,6.92,271.44,Clayey,Apple
India,Telangana,55.95,23.04,52.21,17.88,74.37,6.62,117.1,Clayey,Apple
India,Telangana,118.84,61.88,75.78,24.36,79.13,5.83,60.34,Clayey,Apple
India,Telangana,52.09,71.11,17.15,32.44,44.88,8.33,240.11,Clayey,Apple
India,Telangana,27.31,41.07,67.14,28.19,42.04,5.78,231.24,Clayey,Apple
India,Telangana,36.56,59.98,71.82,33.52,38.55,6.91,202.58,Clayey,Apple
India,Telangana,114.65,45.83,68.09,29.47,48.9,5.86,182.22,Clayey,Apple
India,Telangana,59.93,27.38,34.24,30.05,48.05,6.99,133.32,Clayey,Apple
India,Telangana,94.18,27.74,48.05,33.36,75.14,5.98,125.61,Clayey,Apple
India,Telangana,107.87,41.3,60.55,15.74,51.86,6.07,283.58,Clayey,Apple
India,Telangana,59.64,45.0,51.56,25.11,88.29,6.39,251.29,Clayey,Apple
India,Telangana,36.83,77.7,16.73,15.24,82.26,6.99,240.8,Clayey,Apple
India,Telangana,83.64,32.13,15.52,16.66,33.67,7.44,197.54,Clayey,Apple
India,Telangana,72.69,20.19,41.93,28.99,39.45,4.73,215.27,Clayey,Apple
India,Telangana,107.48,21.3,22.1,32.59,62.61,6.13,284.95,Clayey,Apple
India,Telangana,59.87,47.95,65.78,22.81,80.71,7.78,135.2,Clayey,Apple
India,Telangana,52.48,44.63,77.01,30.42,46.02,5.64,72.36,Clayey,Apple
India,Telangana,103.83,28.46,13.91,15.48,51.11,5.57,205.88,Clayey,Apple
India,Telangana,104.44,50.26,33.38,29.28,55.12,6.26,72.72,Clayey,Apple
India,Telangana,114.6,22.43,29.18,16.19,32.53,7.34,55.22,Clayey,Apple
India,Telangana,33.26,58.23,69.32,20.82,52.23,7.3,188.37,Clayey,Apple
India,Telangana,64.32,23.08,13.51,25.57,43.03,8.37,297.36,Clayey,Apple
India,Telangana,106.67,47.18,67.17,31.66,73.71,7.86,68.75,Clayey,Apple
India,Telangana,59.96,25.12,14.84,23.16,41.2,8.03,147.67,Clayey,Apple
India,Telangana,89.05,59.32,55.54,31.36,48.05,6.98,204.99,Clayey,Apple
India,Telangana,96.87,58.48,47.94,17.57,43.44,6.36,269.0,Clayey,Apple
India,Telangana,108.73,40.72,38.34,25.11,39.48,5.53,161.84,Clayey,Apple
India,Telangana,88.07,55.67,57.38,24.57,60.06,7.11,60.9,Clayey,Apple
India,Telangana,29.61,44.96,67.96,20.75,60.94,4.68,134.28,Clayey,Apple
India,Telangana,49.43,39.14,31.92,24.71,42.62,5.05,283.13,Clayey,Apple
India,Telangana,98.81,53.54,52.85,28.07,74.94,4.55,138.02,Clayey,Apple
India,Telangana,37.56,14.15,33.79,28.36,37.56,7.22,137.01,Clayey,Apple
India,Telangana,110.0,61.2,73.3,18.35,65.63,5.0,289.38,Clayey,Apple
India,Telangana,41.02,45.0,18.73,29.2,63.54,4.64,142.12,Clayey,Apple
India,Telangana,52.8,27.51,27.55,26.67,80.73,6.15,116.81,Clayey,Apple
India,Telangana,79.65,79.81,45.61,17.98,75.29,5.33,260.75,Clayey,Apple
India,Telangana,76.55,18.23,61.17,32.62,73.85,8.39,146.29,Clayey,Apple
India,Telangana,83.07,30.68,34.05,34.02,66.19,5.2,164.1,Clayey,Apple
India,Telangana,37.17,69.2,53.5,33.57,43.07,7.94,64.45,Clayey,Apple
India,Telangana,28.61,63.75,70.12,18.32,73.41,5.37,114.5,Clayey,Apple
India,Telangana,59.48,21.45,26.58,25.07,79.38,5.37,154.1,Clayey,Apple
India,Telangana,108.07,19.72,75.31,15.87,50.93,8.1,199.04,Clayey,Apple
India,Telangana,53.38,62.45,63.78,28.56,34.39,7.1,159.86,Clayey,Apple
India,Telangana,109.07,39.82,12.87,27.29,37.65,7.16,219.07,Clayey,Apple
India,Telangana,114.36,57.97,18.85,16.35,86.41,4.81,259.93,Clayey,Apple
India,Telangana,98.42,18.72,65.78,31.54,45.76,7.38,90.3,Clayey,Apple
India,Telangana,44.34,65.49,13.65,28.02,59.38,8.49,255.44,Clayey,Apple
India,Telangana,85.55,66.86,24.37,27.88,47.15,7.87,72.53,Clayey,Apple
India,Telangana,98.63,19.56,46.03,30.82,78.49,5.1,106.17,Clayey,Apple
India,Telangana,25.86,30.35,18.3,29.7,61.84,4.55,214.53,Clayey,Apple
India,Telangana,105.22,51.91,53.29,20.8,81.06,8.42,294.1,Clayey,Apple
India,Telangana,51.51,45.27,41.81,28.74,32.69,5.66,297.65,Clayey,Apple
India,Telangana,106.06,78.01,35.38,34.34,42.16,8.46,263.0,Clayey,Apple
India,Telangana,113.94,73.62,57.2,33.45,54.88,5.78,160.76,Clayey,Apple
India,Telangana,101.09,46.85,33.92,29.75,58.29,6.82,142.06,Clayey,Apple
India,Telangana,79.86,19.01,56.75,18.71,54.69,8.13,134.04,Clayey,Apple
India,Telangana,101.49,57.28,76.68,34.29,70.85,7.3,63.48,Clayey,Apple
India,Telangana,58.93,69.37,54.06,32.11,46.3,7.43,105.73,Clayey,Apple
India,Telangana,40.64,79.45,29.99,26.2,35.61,7.69,275.49,Clayey,Apple
India,Telangana,77.22,63.85,57.67,24.56,81.82,6.14,261.05,Clayey,Apple
India,Telangana,45.23,65.72,40.69,25.62,48.83,6.59,99.28,Clayey,Apple
India,Telangana,53.88,48.78,49.67,31.08,65.98,6.5,283.14,Clayey,Apple
India,Telangana,109.82,74.58,27.03,16.75,74.03,7.68,260.52,Clayey,Apple
India,Telangana,100.06,50.96,56.09,22.89,49.7,4.68,84.65,Clayey,Apple
India,Telangana,30.77,15.99,74.7,24.59,53.13,5.61,220.43,Clayey,Apple
India,Telangana,116.64,50.32,39.55,15.98,55.66,7.85,229.31,Clayey,Apple
India,Telangana,101.27,71.09,18.31,23.5,79.03,5.97,223.39,Clayey,Apple
India,Telangana,78.85,14.63,60.4,28.22,65.73,5.99,176.79,Clayey,Apple
India,Telangana,62.79,57.7,63.68,17.0,40.7,6.42,299.6,Clayey,Apple
India,Telangana,23.66,45.54,20.32,21.1,79.44,5.33,231.92,Clayey,Apple
India,Telangana,26.78,79.21,56.49,22.72,47.04,7.9,155.87,Clayey,Apple
India,Telangana,36.56,60.79,65.99,16.76,41.52,8.06,246.73,Clayey,Apple
India,Tamil Nadu,109.17,12.78,72.88,30.0,36.77,6.46,205.83,Red,Banana
India,Tamil Nadu,93.94,63.31,72.85,15.87,89.19,6.55,271.48,Red,Banana
India,Tamil Nadu,81.38,52.18,18.19,34.16,47.22,6.67,294.03,Red,Banana
India,Tamil Nadu,47.87,70.43,30.57,29.41,67.55,6.11,85.19,Red,Banana
India,Tamil Nadu,57.84,10.82,37.29,29.9,78.08,6.8,221.07,Red,Banana
India,Tamil Nadu,71.95,19.56,11.99,31.75,64.98,8.28,145.34,Red,Banana
India,Tamil Nadu,108.1,44.96,17.29,18.27,41.8,5.55,232.44,Red,Banana
India,Tamil Nadu,31.85,44.63,18.79,19.67,74.04,8.35,176.98,Red,Banana
India,Tamil Nadu,99.53,67.74,61.02,17.87,76.33,7.82,161.73,Red,Banana
India,Tamil Nadu,58.92,41.35,62.42,25.58,47.21,7.64,77.07,Red,Banana
India,Tamil Nadu,94.07,49.16,49.07,21.31,69.47,8.35,166.95,Red,Banana
India,Tamil Nadu,65.11,10.98,55.41,25.61,58.83,4.63,204.55,Red,Banana
India,Tamil Nadu,78.05,40.72,16.47,26.88,50.65,4.76,48.54,Red,Banana
India,Tamil Nadu,103.75,72.24,38.21,25.99,39.59,5.6,154.52,Red,Banana
India,Tamil Nadu,43.07,47.54,70.42,15.26,76.14,5.5,82.64,Red,Banana
India,Tamil Nadu,104.8,45.88,41.96,25.0,75.97,7.85,197.72,Red,Banana
India,Tamil Nadu,20.71,74.61,73.55,24.31,60.21,7.98,150.21,Red,Banana
India,Tamil Nadu,79.86,51.18,50.14,26.75,74.79,5.98,178.54,Red,Banana
India,Tamil Nadu,35.7,19.08,65.66,33.24,33.96,7.99,111.17,Red,Banana
India,Tamil Nadu,25.12,66.53,56.04,25.24,88.77,6.08,134.79,Red,Banana
India,Tamil Nadu,55.83,75.98,13.26,28.97,55.54,5.62,233.58,Red,Banana
India,Tamil Nadu,77.69,63.27,24.11,26.83,85.98,6.62,90.57,Red,Banana
India,Tamil Nadu,106.94,61.71,28.69,24.63,58.26,5.26,180.68,Red,Banana
India,Tamil Nadu,41.65,10.28,72.31,16.58,39.36,7.37,263.25,Red,Banana
India,Tamil Nadu,61.74,19.72,72.34,17.49,65.3,5.0,267.88,Red,Banana
India,Tamil Nadu,74.55,50.19,10.52,16.01,71.55,6.2,43.57,Red,Banana
India,Tamil Nadu,50.71,50.81,12.06,24.78,59.08,4.51,134.03,Red,Banana
India,Tamil Nadu,40.17,45.77,44.89,22.76,80.2,7.05,298.18,Red,Banana
India,Tamil Nadu,65.76,21.85,72.67,33.31,77.63,6.07,296.35,Red,Banana
India,Tamil Nadu,66.14,24.4,42.59,22.28,45.85,6.85,274.43,Red,Banana
India,Tamil Nadu,59.82,36.3,48.2,17.56,52.86,5.65,286.95,Red,Banana
India,Tamil Nadu,57.26,41.7,37.09,34.59,52.68,6.86,286.2,Red,Banana
India,Tamil Nadu,25.36,79.46,77.95,18.74,79.61,6.15,174.49,Red,Banana
India,Tamil Nadu,84.82,72.06,26.0,18.63,72.47,5.47,225.52,Red,Banana
India,Tamil Nadu,117.29,16.22,57.61,15.24,34.51,5.81,155.23,Red,Banana
India,Tamil Nadu,21.84,76.8,77.14,27.32,63.59,6.46,218.76,Red,Banana
India,Tamil Nadu,34.77,45.49,16.77,32.43,67.37,7.44,84.85,Red,Banana
India,Tamil Nadu,55.23,49.72,35.73,17.01,35.75,5.33,64.22,Red,Banana
India,Tamil Nadu,87.68,11.44,39.32,29.43,83.34,6.52,117.93,Red,Banana
India,Tamil Nadu,58.39,22.41,29.95,17.0,86.89,4.81,126.23,Red,Banana
India,Tamil Nadu,99.78,18.63,62.55,25.48,65.7,7.55,43.3,Red,Banana
India,Tamil Nadu,80.78,63.4,65.65,16.99,38.56,7.06,249.4,Red,Banana
India,Tamil Nadu,25.46,44.09,68.33,33.06,49.05,6.65,101.5,Red,Banana
India,Tamil Nadu,39.24,30.05,36.56,20.55,47.65,5.12,93.91,Red,Banana
India,Tamil Nadu,28.47,35.21,37.21,30.72,79.15,5.82,117.76,Red,Banana
India,Tamil Nadu,104.29,35.74,39.57,34.88,47.45,4.87,269.13,Red,Banana
India,Tamil Nadu,93.65,31.82,63.73,30.85,58.76,5.43,83.5,Red,Banana
India,Tamil Nadu,110.99,77.98,71.18,19.03,43.0,6.34,165.48,Red,Banana
India,Tamil Nadu,101.66,54.47,25.39,22.62,31.19,6.57,73.38,Red,Banana
India,Tamil Nadu,30.46,67.91,57.9,27.41,37.93,7.47,118.75,Red,Banana
India,Tamil Nadu,23.22,62.3,24.05,34.51,63.49,6.81,266.05,Red,Banana
India,Tamil Nadu,42.41,32.14,41.41,29.13,55.35,7.38,51.55,Red,Banana
India,Tamil Nadu,90.0,10.3,65.56,28.82,83.45,6.7,191.75,Red,Banana
India,Tamil Nadu,102.1,24.12,20.18,34.1,83.61,7.27,78.29,Red,Banana
India,Tamil Nadu,88.53,41.27,55.87,30.14,84.64,8.22,129.0,Red,Banana
India,Tamil Nadu,109.53,26.21,21.87,18.65,82.63,5.12,291.7,Red,Banana
India,Tamil Nadu,88.06,74.0,51.23,15.96,45.89,8.34,94.52,Red,Banana
India,Tamil Nadu,62.93,53.21,63.26,29.79,83.61,6.82,129.68,Red,Banana
India,Tamil Nadu,84.98,22.66,67.91,34.3,59.49,7.38,215.41,Red,Banana
India,Tamil Nadu,53.79,29.1,55.34,29.58,81.88,5.27,166.6,Red,Banana
India,Tamil Nadu,45.35,29.22,35.88,30.49,51.66,5.16,100.21,Red,Banana
India,Tamil Nadu,21.82,47.07,25.63,30.23,49.82,5.99,76.68,Red,Banana
India,Tamil Nadu,66.07,76.27,34.92,17.53,49.84,4.66,210.59,Red,Banana
India,Tamil Nadu,28.54,52.47,21.56,28.7,30.56,6.86,64.53,Red,Banana
India,Tamil Nadu,23.78,64.68,65.21,28.67,64.48,4.52,142.48,Red,Banana
India,Tamil Nadu,45.99,14.06,25.46,30.16,32.43,6.26,62.07,Red,Banana
India,Tamil Nadu,42.89,38.74,52.13,17.08,70.32,6.58,94.87,Red,Banana
India,Tamil Nadu,94.55,77.34,66.17,32.99,65.75,6.7,204.06,Red,Banana
India,Tamil Nadu,72.7,33.72,55.37,25.37,84.64,5.14,287.67,Red,Banana
India,Tamil Nadu,46.75,35.85,58.5,29.88,44.26,8.09,296.08,Red,Banana
India,Tamil Nadu,88.56,66.09,22.11,31.31,73.37,4.54,46.81,Red,Banana
India,Tamil Nadu,105.96,56.37,35.84,18.57,64.0,6.14,156.16,Red,Banana
India,Tamil Nadu,92.51,48.59,11.3,16.13,80.65,8.04,179.48,Red,Banana
India,Tamil Nadu,23.1,12.94,17.58,33.24,80.41,6.36,259.34,Red,Banana
India,Tamil Nadu,100.01,12.01,27.86,25.49,68.58,5.25,292.13,Red,Banana
India,Maharashtra,83.84,75.89,37.12,29.44,63.21,6.14,207.56,Laterite,Blackgram
India,Maharashtra,72.01,10.73,21.77,18.01,52.54,6.16,264.46,Laterite,Blackgram
India,Maharashtra,116.29,37.4,54.4,33.8,87.33,6.23,63.33,Laterite,Blackgram
India,Maharashtra,69.35,14.53,31.99,34.55,77.09,5.61,290.67,Laterite,Blackgram
India,Maharashtra,43.54,62.37,11.65,17.85,83.11,8.13,214.62,Laterite,Blackgram
India,Maharashtra,34.19,68.18,46.36,19.77,75.63,8.03,45.75,Laterite,Blackgram
India,Maharashtra,68.6,17.79,14.49,30.58,76.9,6.78,101.71,Laterite,Blackgram
India,Maharashtra,24.39,33.0,55.12,31.6,85.03,5.67,122.09,Laterite,Blackgram
India,Maharashtra,21.36,62.55,72.31,28.01,50.08,5.06,230.43,Laterite,Blackgram
India,Maharashtra,70.79,67.0,38.48,18.4,63.15,6.1,76.97,Laterite,Blackgram
India,Maharashtra,76.16,56.28,32.25,27.0,52.23,6.57,119.02,Laterite,Blackgram
India,Maharashtra,28.0,35.1,31.82,34.77,55.16,5.74,171.53,Laterite,Blackgram
India,Maharashtra,117.26,19.71,13.32,34.05,78.86,6.72,235.72,Laterite,Blackgram
India,Maharashtra,102.34,50.66,39.92,21.06,79.39,7.5,63.53,Laterite,Blackgram
India,Maharashtra,32.09,13.73,45.16,25.12,51.95,7.91,213.24,Laterite,Blackgram
India,Maharashtra,55.68,43.08,25.2,26.06,49.75,5.76,60.27,Laterite,Blackgram
India,Maharashtra,25.59,31.91,25.32,30.25,66.75,6.3,188.94,Laterite,Blackgram
India,Maharashtra,78.31,50.04,58.97,32.15,58.77,7.06,56.78,Laterite,Blackgram
India,Maharashtra,25.59,58.62,55.73,24.48,44.85,7.54,120.84,Laterite,Blackgram
India,Maharashtra,24.32,16.31,55.41,28.28,39.45,7.0,64.72,Laterite,Blackgram
India,Maharashtra,31.04,48.58,69.14,17.05,48.12,7.5,160.4,Laterite,Blackgram
India,Maharashtra,43.28,13.64,22.91,23.75,32.01,7.74,99.67,Laterite,Blackgram
India,Maharashtra,33.52,76.61,69.31,32.78,31.44,4.73,224.91,Laterite,Blackgram
India,Maharashtra,61.01,64.99,59.34,27.71,34.63,8.35,117.02,Laterite,Blackgram
India,Maharashtra,97.81,17.11,54.0,29.15,77.13,7.14,70.16,Laterite,Blackgram
India,Maharashtra,37.06,74.37,17.61,23.5,41.13,6.03,277.53,Laterite,Blackgram
India,Maharashtra,103.65,47.05,53.34,34.22,61.99,7.71,114.02,Laterite,Blackgram
India,Maharashtra,106.69,49.99,29.03,31.69,82.06,6.63,171.57,Laterite,Blackgram
India,Maharashtra,92.53,23.35,42.66,23.85,35.23,7.11,221.08,Laterite,Blackgram
India,Maharashtra,84.81,54.34,13.44,33.27,84.73,7.37,163.46,Laterite,Blackgram
India,Maharashtra,74.71,75.92,50.59,28.62,43.85,8.19,47.9,Laterite,Blackgram
India,Maharashtra,60.45,69.64,29.33,18.08,53.49,8.26,287.83,Laterite,Blackgram
India,Maharashtra,21.42,28.63,66.45,15.78,56.24,5.05,104.46,Laterite,Blackgram
India,Maharashtra,93.49,25.32,50.26,28.43,82.81,5.22,196.38,Laterite,Blackgram
India,Maharashtra,50.67,16.98,74.4,28.54,38.54,6.71,72.0,Laterite,Blackgram
India,Maharashtra,102.84,20.96,44.58,29.25,41.44,6.75,133.96,Laterite,Blackgram
India,Maharashtra,48.53,68.98,34.9,26.7,62.78,6.14,52.2,Laterite,Blackgram
India,Maharashtra,116.38,27.71,40.32,22.94,37.28,7.93,156.66,Laterite,Blackgram
India,Maharashtra,45.13,68.68,73.11,32.5,32.3,8.46,239.07,Laterite,Blackgram
India,Maharashtra,20.17,62.91,41.92,29.26,36.12,7.43,47.0,Laterite,Blackgram
India,Maharashtra,116.73,14.1,56.57,23.16,69.61,5.54,126.01,Laterite,Blackgram
India,Maharashtra,35.01,29.38,45.73,18.58,88.09,6.93,174.38,Laterite,Blackgram
India,Maharashtra,90.07,22.18,73.06,26.74,40.67,7.62,253.66,Laterite,Blackgram
India,Maharashtra,102.04,15.76,57.53,19.83,55.73,6.8,208.9,Laterite,Blackgram
India,Maharashtra,53.84,36.93,41.8,30.97,81.6,8.09,137.25,Laterite,Blackgram
India,Maharashtra,52.93,57.37,29.71,31.36,72.17,4.84,283.6,Laterite,Blackgram
India,Maharashtra,91.03,72.01,66.36,20.07,76.54,6.82,195.97,Laterite,Blackgram
India,Maharashtra,50.35,75.41,45.51,25.52,85.1,5.54,126.16,Laterite,Blackgram
India,Maharashtra,117.88,58.94,43.92,21.22,50.89,6.5,160.02,Laterite,Blackgram
India,Maharashtra,70.61,63.31,26.94,29.65,38.96,7.02,284.84,Laterite,Blackgram
India,Maharashtra,29.61,65.62,21.97,33.99,64.05,6.07,200.13,Laterite,Blackgram
India,Maharashtra,69.03,12.39,67.44,32.36,59.57,5.78,161.11,Laterite,Blackgram
India,Maharashtra,24.68,24.57,24.16,34.31,86.08,7.85,160.94,Laterite,Blackgram
India,Maharashtra,35.92,60.81,57.66,20.45,80.7,6.72,201.42,Laterite,Blackgram
India,Maharashtra,63.36,51.57,79.9,33.23,40.7,8.14,77.57,Laterite,Blackgram
India,Maharashtra,101.61,48.82,30.28,21.15,32.28,7.31,171.43,Laterite,Blackgram
India,Maharashtra,90.82,42.83,53.25,30.79,61.83,6.56,74.79,Laterite,Blackgram
India,Maharashtra,90.12,51.12,29.14,26.87,52.84,8.44,113.66,Laterite,Blackgram
India,Maharashtra,92.06,43.31,61.68,15.87,37.05,5.5,161.46,Laterite,Blackgram
India,Maharashtra,36.17,31.37,28.91,25.08,37.08,7.48,273.06,Laterite,Blackgram
India,Maharashtra,78.05,34.13,11.84,33.92,47.8,4.62,205.3,Laterite,Blackgram
India,Maharashtra,116.93,35.09,16.35,28.96,78.22,6.92,268.6,Laterite,Blackgram
India,Maharashtra,116.94,50.88,56.13,25.96,54.09,5.04,268.98,Laterite,Blackgram
India,Maharashtra,66.27,72.69,34.55,29.09,80.21,7.8,195.03,Laterite,Blackgram
India,Maharashtra,41.27,39.21,37.7,31.96,76.49,6.51,127.47,Laterite,Blackgram
India,Maharashtra,32.5,61.83,62.03,34.47,48.22,7.89,174.78,Laterite,Blackgram
India,Maharashtra,109.47,34.3,32.43,21.27,72.91,7.7,203.85,Laterite,Blackgram
India,Maharashtra,70.88,75.13,76.16,25.2,39.04,7.93,217.05,Laterite,Blackgram
India,Maharashtra,109.28,69.7,22.86,24.27,54.02,4.55,102.97,Laterite,Blackgram
India,Maharashtra,79.53,75.37,35.69,16.64,85.01,6.5,276.66,Laterite,Blackgram
India,Maharashtra,61.38,43.38,28.03,23.18,38.08,6.84,126.67,Laterite,Blackgram
India,Maharashtra,60.42,46.61,14.18,22.15,77.17,7.09,58.26,Laterite,Blackgram
India,Maharashtra,61.99,73.98,71.62,33.6,33.29,6.94,205.49,Laterite,Blackgram
India,Maharashtra,37.24,45.13,70.59,32.67,33.72,7.93,247.75,Laterite,Blackgram
India,Maharashtra,45.97,75.88,13.21,24.91,79.53,5.86,98.94,Laterite,Blackgram
India,Andhra Pradesh,39.43,19.15,53.71,31.72,30.71,7.46,76.5,Red,Chickpea
India,Andhra Pradesh,40.01,49.11,57.48,24.01,58.94,7.59,85.89,Red,Chickpea
India,Andhra Pradesh,81.3,22.06,11.77,22.0,53.48,7.47,225.09,Red,Chickpea
India,Andhra Pradesh,24.86,66.58,23.74,18.0,76.56,5.26,246.07,Red,Chickpea
India,Andhra Pradesh,35.82,67.23,72.76,16.14,46.64,6.97,195.92,Red,Chickpea
India,Andhra Pradesh,69.43,38.51,57.02,33.19,49.66,7.42,176.31,Red,Chickpea
India,Andhra Pradesh,38.52,26.73,35.56,16.61,30.89,7.78,186.85,Red,Chickpea
India,Andhra Pradesh,114.42,35.29,36.72,16.9,66.98,5.98,93.7,Red,Chickpea
India,Andhra Pradesh,25.5,19.59,41.79,15.34,60.49,7.29,223.8,Red,Chickpea
India,Andhra Pradesh,46.93,27.84,30.79,23.74,59.72,5.62,290.59,Red,Chickpea
India,Andhra Pradesh,60.29,30.91,40.32,29.37,59.54,4.51,203.41,Red,Chickpea
India,Andhra Pradesh,45.84,41.91,13.71,16.74,52.71,5.62,280.81,Red,Chickpea
India,Andhra Pradesh,42.17,64.48,34.53,20.04,65.77,5.23,168.99,Red,Chickpea
India,Andhra Pradesh,103.46,54.2,61.72,22.21,77.12,4.65,294.57,Red,Chickpea
India,Andhra Pradesh,51.33,74.31,22.57,19.14,73.82,4.53,156.1,Red,Chickpea
India,Andhra Pradesh,37.4,29.49,62.8,19.81,32.67,7.02,107.28,Red,Chickpea
India,Andhra Pradesh,39.68,55.31,10.44,31.72,55.64,6.72,63.14,Red,Chickpea
India,Andhra Pradesh,55.01,72.31,46.09,18.07,80.71,4.99,121.41,Red,Chickpea
India,Andhra Pradesh,31.89,28.99,31.88,27.42,74.91,4.7,209.45,Red,Chickpea
India,Andhra Pradesh,32.21,26.42,16.34,25.62,58.91,7.81,177.53,Red,Chickpea
India,Andhra Pradesh,113.8,65.1,54.48,30.18,45.85,4.88,262.92,Red,Chickpea
India,Andhra Pradesh,107.44,49.19,41.52,28.12,30.46,5.37,233.23,Red,Chickpea
India,Andhra Pradesh,99.64,23.12,59.22,21.21,37.25,8.31,153.36,Red,Chickpea
India,Andhra Pradesh,58.15,70.57,60.17,28.85,88.11,8.37,259.96,Red,Chickpea
India,Andhra Pradesh,103.19,50.33,51.5,24.49,74.5,7.37,145.77,Red,Chickpea
India,Andhra Pradesh,111.23,67.0,38.4,26.34,30.8,4.54,271.31,Red,Chickpea
India,Andhra Pradesh,61.1,55.94,15.48,33.81,72.95,5.68,145.15,Red,Chickpea
India,Andhra Pradesh,57.03,64.52,12.77,23.01,45.02,7.91,227.83,Red,Chickpea
India,Andhra Pradesh,51.41,55.13,32.27,34.75,50.96,7.75,262.47,Red,Chickpea
India,Andhra Pradesh,54.12,17.21,43.91,24.62,45.32,7.59,211.99,Red,Chickpea
India,Andhra Pradesh,86.04,78.92,52.68,33.81,60.67,4.52,66.74,Red,Chickpea
India,Andhra Pradesh,74.28,63.67,61.76,15.84,36.08,6.86,251.61,Red,Chickpea
India,Andhra Pradesh,29.89,72.07,20.37,28.75,57.43,5.19,273.16,Red,Chickpea
India,Andhra Pradesh,98.1,38.44,32.24,17.75,67.1,6.23,160.85,Red,Chickpea
India,Andhra Pradesh,71.01,72.52,69.05,29.36,57.08,6.29,55.96,Red,Chickpea
India,Andhra Pradesh,73.49,45.49,56.0,21.36,83.35,6.07,142.09,Red,Chickpea
India,Andhra Pradesh,112.76,12.16,52.85,18.07,30.99,8.06,231.46,Red,Chickpea
India,Andhra Pradesh,106.03,18.45,76.96,30.26,73.17,7.12,172.23,Red,Chickpea
India,Andhra Pradesh,45.2,51.67,49.34,34.94,46.39,5.38,162.4,Red,Chickpea
India,Andhra Pradesh,39.26,23.33,46.49,22.26,85.95,6.74,263.24,Red,Chickpea
India,Andhra Pradesh,62.91,45.12,49.23,20.77,33.42,7.72,150.86,Red,Chickpea
India,Andhra Pradesh,86.18,77.57,57.46,21.57,34.06,7.77,62.79,Red,Chickpea
India,Andhra Pradesh,92.57,21.51,39.06,28.01,62.22,7.8,252.2,Red,Chickpea
India,Andhra Pradesh,93.91,29.51,35.96,27.65,69.23,6.78,75.41,Red,Chickpea
India,Andhra Pradesh,108.58,13.8,39.92,29.09,81.85,6.67,126.01,Red,Chickpea
India,Andhra Pradesh,26.27,31.47,41.79,32.46,87.23,5.22,246.76,Red,Chickpea
India,Andhra Pradesh,58.76,76.1,18.0,31.87,37.83,5.03,239.11,Red,Chickpea
India,Andhra Pradesh,56.97,71.46,67.19,22.51,58.68,4.6,212.89,Red,Chickpea
India,Andhra Pradesh,76.98,79.0,68.56,18.21,89.06,6.91,175.07,Red,Chickpea
India,Andhra Pradesh,115.8,58.65,19.11,31.07,37.27,5.93,152.14,Red,Chickpea
India,Andhra Pradesh,72.59,76.75,35.24,23.16,74.62,8.15,94.79,Red,Chickpea
India,Andhra Pradesh,46.47,10.22,24.35,26.65,53.15,6.34,172.33,Red,Chickpea
India,Andhra Pradesh,25.79,64.08,61.84,19.51,58.36,6.33,198.32,Red,Chickpea
India,Andhra Pradesh,115.56,49.48,52.39,18.56,35.49,7.98,164.28,Red,Chickpea
India,Andhra Pradesh,72.83,30.92,66.31,33.0,37.85,5.95,221.11,Red,Chickpea
India,Andhra Pradesh,84.28,59.31,29.76,33.26,55.9,5.5,190.08,Red,Chickpea
India,Andhra Pradesh,111.21,36.76,79.44,32.15,78.43,5.27,152.16,Red,Chickpea
India,Andhra Pradesh,56.05,27.26,68.75,25.46,37.32,6.67,231.27,Red,Chickpea
India,Andhra Pradesh,76.3,72.47,64.01,18.54,78.42,6.16,255.17,Red,Chickpea
India,Andhra Pradesh,72.92,27.37,56.23,30.81,68.81,6.06,152.18,Red,Chickpea
India,Andhra Pradesh,56.68,60.24,13.22,31.87,58.8,4.53,145.83,Red,Chickpea
India,Andhra Pradesh,90.92,50.99,39.98,32.73,78.08,5.67,138.49,Red,Chickpea
India,Andhra Pradesh,44.95,48.73,31.25,28.69,78.81,7.52,286.97,Red,Chickpea
India,Andhra Pradesh,94.74,62.36,74.04,15.97,46.12,6.02,155.06,Red,Chickpea
India,Andhra Pradesh,43.2,44.39,41.26,23.73,82.98,6.83,264.65,Red,Chickpea
